Gene_acc,Gene_id,WT1,WT2,WT3,Plus1,Plus2,Plus3,Desc
5413,Tb927.11.4220,67798.0,79799.0,71931.0,77857.0,73087.0,74069.0,"palmitoyl acyltransferase 6, putative"
5414,Tb927.10.7880,872780.0,1016000.0,897030.0,926830.0,916520.0,876710.0,"Sperm tail/Sperm tail C-terminal domain containing protein, putative"
5415,Tb927.10.7860,100610.0,114180.0,108260.0,95137.0,96855.0,94488.0,"hypothetical protein, conserved"
5416,Tb927.6.4710,629800.0,724810.0,649090.0,702390.0,678380.0,686030.0,"calmodulin, putative"
5417,Tb927.3.1070,55262.0,63566.0,62145.0,55176.0,55505.0,54585.0,"Peptide chain release factor 1, mitochondrial, putative"
5418,Tb927.10.2950,739290.0,849770.0,781910.0,710170.0,712620.0,723570.0,"hypothetical protein, conserved"
5419,Tb927.8.6670,104080.0,116190.0,105480.0,140990.0,136220.0,132280.0,"hypothetical protein, conserved"
5420,Tb927.9.4500,606730.0,696770.0,645560.0,783440.0,760600.0,768140.0,"heat shock protein, putative"
5421,Tb927.11.11020,78508.0,93681.0,85418.0,91249.0,90853.0,90357.0,"hypothetical protein, conserved"
5422,Tb927.6.1210,94749.0,110570.0,105640.0,108690.0,108650.0,107230.0,kinetoplastid kinetochore protein 6
5423,Tb927.8.8010,33293.0,35277.0,34806.0,36351.0,38066.0,34807.0,"hypothetical protein, conserved"
5424,Tb927.6.1090,528910.0,599500.0,562240.0,650600.0,647110.0,625390.0,proteasome regulatory ATPase subunit 3
5425,Tb927.2.4130,526160.0,597970.0,552720.0,625020.0,600590.0,612480.0,"enoyl-CoA hydratase/Enoyl-CoA isomerase/3-hydroxyacyl-CoA dehydrogenase, putative"
5426,Tb927.11.16360,113730.0,130780.0,120930.0,116940.0,113900.0,119750.0,"WD repeat-containing protein 82, putative"
5427,Tb927.4.1190,67975.0,81247.0,66990.0,77409.0,74870.0,71278.0,"LicD family, putative"
5428,Tb927.3.2290,129920.0,147650.0,142950.0,131190.0,139460.0,137100.0,"chaperone protein DnaJ, putative"
5429,Tb927.6.3820,418700.0,490970.0,439240.0,478480.0,467050.0,475630.0,"hypothetical protein, conserved"
5430,Tb927.8.4510,127650.0,141450.0,129130.0,144110.0,140050.0,137890.0,Nucleoside diphosphate kinase 4
5431,Tb927.10.7120,338910.0,381150.0,342440.0,423750.0,419390.0,435480.0,"hypothetical protein, conserved"
5432,Tb927.11.11260,126640.0,148790.0,136790.0,118980.0,119690.0,120510.0,"hypothetical protein, conserved"
5433,Tb927.3.680,80413.0,97034.0,86629.0,84385.0,87753.0,87850.0,"cytochrome P450, putative"
5434,Tb927.3.3940,126190.0,147380.0,134370.0,150690.0,151110.0,154100.0,"RNA-binding protein, putative"
5435,Tb927.9.14480,308590.0,349710.0,321370.0,293510.0,296390.0,302600.0,"dynein-associated protein, putative"
5436,Tb927.3.4390,347470.0,402600.0,349290.0,385060.0,377790.0,383570.0,dihydrolipoamide dehydrogenase
5437,Tb927.4.2340,398530.0,463740.0,422300.0,474300.0,458940.0,465440.0,"hypothetical protein, conserved"
5438,Tb927.6.3030,189870.0,226200.0,200210.0,205610.0,199990.0,201120.0,"hypothetical protein, conserved"
5439,Tb927.1.1380,425300.0,485710.0,456120.0,483220.0,476820.0,482880.0,"serine/threonine protein phosphatase 2A regulatory subunit, putative"
5440,Tb927.10.7140,313660.0,344420.0,327480.0,387380.0,390160.0,387870.0,membrane-bound acid phosphatase 2
5441,Tb927.3.3970,183510.0,208780.0,188020.0,241330.0,239870.0,237700.0,"Cell growth-regulating nucleolar protein, putative"
5442,Tb927.10.2660,49204.0,54880.0,49171.0,56909.0,50218.0,52267.0,"hypothetical protein, conserved"
5443,Tb927.4.380,250910.0,282110.0,265180.0,283800.0,279670.0,280020.0,"WD domain, G-beta repeat, putative"
5444,Tb927.10.8390,334090.0,368100.0,349240.0,345560.0,365180.0,358790.0,"Concanavalin A-like lectin/glucanases superfamily/SPRY domain/HECT-domain (ubiquitin-transferase), putative"
5445,Tb927.11.8920,74829.0,85601.0,78934.0,80004.0,79178.0,82875.0,"Centrosomal protein of 120 kDa, putative"
5446,Tb927.9.3760,245330.0,287330.0,254450.0,291870.0,284540.0,288240.0,Nucleoporin GLE2
5447,Tb927.5.1590,82534.0,92003.0,85012.0,91567.0,91665.0,90139.0,"hypothetical protein, conserved"
5448,Tb927.4.2990,381130.0,428600.0,396360.0,415240.0,421470.0,418940.0,"hypothetical protein, conserved"
5449,Tb927.11.2670,586650.0,697770.0,592820.0,740590.0,713020.0,717540.0,Nucleoporin NUP59
5450,Tb927.4.4590,39176.0,42127.0,41275.0,45480.0,47753.0,41041.0,"AGC family serine/threonine kinase, putative"
5451,Tb927.3.2170,370300.0,416010.0,416370.0,425240.0,428990.0,427530.0,"translation elongation factor EF-2, putative"
5452,Tb927.8.5550,22643.0,25014.0,26579.0,23521.0,23364.0,21713.0,"hypothetical protein, conserved"
5453,Tb927.10.7780,123670.0,140880.0,127400.0,146300.0,146970.0,156430.0,Mitogen-activated protein kinase KFR1
5454,Tb927.8.5520,58020.0,63983.0,57867.0,63572.0,66983.0,70291.0,"hypothetical protein, conserved"
5455,Tb927.10.12190,62218.0,67237.0,63320.0,67619.0,67171.0,69109.0,"RAB-interacting protein, putative"
5456,Tb927.11.9570,42640.0,45366.0,43772.0,45582.0,48635.0,47046.0,"hypothetical protein, conserved"
5457,Tb927.8.8140,192880.0,220870.0,197050.0,194630.0,193600.0,201930.0,"small GTP-binding rab protein, putative"
5458,Tb927.10.740,1118000.0,1272100.0,1196700.0,1213100.0,1200900.0,1184300.0,"structural maintenance of chromosome 4, putative"
5459,Tb927.6.620,1192500.0,1358100.0,1256900.0,1303100.0,1300500.0,1308600.0,"hypothetical protein, conserved"
5460,Tb927.8.3560,421170.0,501800.0,443150.0,592180.0,582450.0,592950.0,DNA repair and recombination helicase protein PIF5
5461,Tb927.6.3960,62369.0,67577.0,67031.0,59727.0,58442.0,63171.0,Nucleotide sugar transporter 4
5462,Tb927.11.7220,401210.0,449210.0,418010.0,415230.0,411640.0,420890.0,"neurobeachin/beige protein, putative"
5463,Tb927.11.630,996540.0,1127300.0,1038900.0,1152400.0,1134600.0,1127100.0,RNA polymerase I second largest subunit
5464,Tb927.10.6000,441500.0,480920.0,459460.0,515940.0,512280.0,507160.0,"hypothetical protein, conserved"
5465,Tb927.4.3060,218410.0,239260.0,228130.0,232470.0,229280.0,236770.0,"hypothetical protein, conserved"
5466,Tb927.11.1220,158970.0,173750.0,166330.0,158170.0,162410.0,157100.0,"hypothetical protein, conserved"
5467,Tb927.7.7340,97221.0,108980.0,102930.0,109450.0,111320.0,111940.0,"hypothetical protein, conserved"
5468,Tb927.8.5050,468820.0,533890.0,495870.0,608060.0,594240.0,611100.0,"OTU-like cysteine protease, putative"
5469,Tb927.5.4280,116340.0,129270.0,119180.0,122310.0,117990.0,118960.0,"Zinc finger, C3HC4 type (RING finger), putative"
5470,Tb927.11.14730,803790.0,914710.0,833030.0,885590.0,879250.0,877770.0,"Metalloprotease M41 FtsH, putative"
5471,Tb927.5.2690,78077.0,82588.0,74479.0,81406.0,80400.0,82974.0,"inositol-1(or 4)-monophosphatase 1, putative"
5472,Tb927.11.13350,22924.0,28115.0,24903.0,27625.0,25153.0,27462.0,"hypothetical protein, conserved"
5473,Tb927.9.2100,35749.0,37206.0,36254.0,42433.0,43510.0,44775.0,"hypothetical protein, conserved"
5474,Tb927.10.2580,83343.0,93544.0,87711.0,105070.0,106870.0,102900.0,"Nucleolar protein 12 (25kDa), putative"
5475,Tb927.10.9570,1694100.0,1922600.0,1726500.0,2885700.0,2784400.0,2764600.0,"paraflagellar rod component, putative"
5476,Tb927.9.13050,326500.0,363350.0,344790.0,361440.0,364570.0,356790.0,"hypothetical protein, conserved"
5477,Tb927.8.7580,109280.0,118410.0,113480.0,124730.0,122100.0,120670.0,"RING-variant domain containing protein, putative"
5478,Tb927.9.1390,46481.0,51873.0,52033.0,52634.0,52469.0,51014.0,"CSL zinc finger, putative"
5479,Tb927.11.13360,985500.0,1126700.0,1007800.0,1123000.0,1100000.0,1111700.0,"AAA ATPase, putative"
5480,Tb927.11.6060,71837.0,85951.0,77574.0,79337.0,77717.0,78611.0,"major facilitator superfamily, putative"
5481,Tb927.10.200,19569.0,21227.0,20509.0,19642.0,21900.0,21419.0,"vacuolar ATP synthase, putative"
5482,Tb927.1.5100,82665.0,96999.0,85298.0,67891.0,68062.0,71980.0,"expression site-associated gene 2 (ESAG2) protein, putative"
5483,Tb11.v5.0594,78224.0,93513.0,82489.0,95552.0,93848.0,95857.0,"retrotransposon hot spot (RHS) protein, putative"
5484,Tb927.4.1430,92021.0,100660.0,104080.0,84732.0,87404.0,86667.0,"hypothetical protein, conserved"
5485,Tb927.11.8430,279360.0,316930.0,282190.0,269040.0,255910.0,260350.0,"hypothetical protein, conserved"
5486,Tb927.10.12240,325540.0,374930.0,353710.0,418220.0,403650.0,405110.0,"3-ketoacyl-CoA reductase, putative"
5487,Tb927.11.14770,112360.0,127470.0,119600.0,136530.0,131650.0,136390.0,"hypothetical protein, conserved"
5488,Tb927.10.9950,223790.0,251930.0,226240.0,273980.0,264090.0,262140.0,"hypothetical protein, conserved"
5489,Tb927.8.3220,5986.9,6533.2,5485.1,6144.0,6526.3,6512.1,Exodeoxyribonuclease 1
5490,Tb927.10.9490,64445.0,74901.0,72045.0,74297.0,72818.0,74616.0,expression site-associated gene 3 (ESAG3)-like protein
5491,Tb927.11.3500,617830.0,681650.0,630500.0,736710.0,729890.0,729010.0,"Dpy-30 motif containing protein, putative"
5492,Tb427.BES40.10,2581800.0,2946100.0,2630800.0,832860.0,836460.0,831630.0,none
5493,Tb927.4.3410,55058.0,60996.0,59217.0,71121.0,70433.0,69751.0,"selenoprotein, putative"
5494,Tb927.7.1220,235270.0,256600.0,251120.0,328790.0,319710.0,318700.0,"hypothetical protein, conserved"
5495,Tb927.8.3000,178410.0,206680.0,190010.0,199510.0,203070.0,198370.0,"hypothetical protein, conserved"
5496,Tb927.11.7410,234530.0,258490.0,244340.0,314520.0,332100.0,312710.0,"MSP-A, putative"
5497,Tb927.9.10400,250400.0,275540.0,256650.0,419390.0,420280.0,393040.0,"hypothetical protein, conserved"
5498,Tb927.11.1390,150590.0,181920.0,162150.0,185590.0,183980.0,190330.0,"class I transcription factor A, subunit 1"
5499,Tb927.10.9020,306550.0,345820.0,313650.0,375840.0,378640.0,379470.0,"Gcd10p family, putative"
5500,Tb927.9.13350,102140.0,115220.0,101470.0,120590.0,115760.0,115290.0,"hypothetical protein, conserved"
5501,Tb927.11.950,159090.0,182540.0,169220.0,166320.0,160580.0,163310.0,"RNA-binding protein, putative"
5502,Tb927.9.4620,60207.0,66968.0,59616.0,60925.0,61187.0,66612.0,"NEDD8 activating enzyme subunit, putative"
5503,Tb927.1.480,30728.0,35901.0,34830.0,36965.0,37548.0,35523.0,"leucine-rich repeat protein (LRRP), putative"
5504,Tb927.1.1100,311480.0,360520.0,328340.0,317840.0,320790.0,311150.0,Basal body protein
5505,Tb927.9.6460,913990.0,1044400.0,943660.0,1117000.0,1099900.0,1108900.0,"hypothetical protein, conserved"
5506,Tb927.11.10990,220480.0,250390.0,225610.0,279030.0,278420.0,278490.0,"methylthioribose-1-phosphate isomerase, putative"
5507,Tb927.10.5600,61341.0,76629.0,70222.0,73433.0,73805.0,74975.0,"hypothetical protein, conserved"
5508,Tb927.9.10830,208350.0,251350.0,217930.0,263370.0,246070.0,257450.0,metal dependent 5-nucleotidase
5509,Tb927.8.810,419960.0,477940.0,431400.0,475000.0,462850.0,482530.0,"radial spoke protein RSP9, putative"
5510,Tb927.3.1450,14760.0,17398.0,15884.0,18613.0,17926.0,16966.0,"CorA-like Mg2+ transporter protein, putative"
5511,Tb927.9.5100,1236300.0,1395200.0,1286200.0,1532200.0,1497700.0,1515500.0,cAMP-specific phosphodiesterase
5512,Tb927.11.5890,276100.0,320900.0,277410.0,263560.0,256600.0,254200.0,"Domain of unknown function (DUF4505), putative"
5513,Tb927.11.6270,303980.0,346180.0,314880.0,376500.0,375190.0,374420.0,"inositol-1,4,5-trisphosphate (IP3) 5-phosphatase, putative"
5514,Tb927.2.5180,187640.0,215430.0,197250.0,196610.0,192860.0,190720.0,"aldo-keto reductase, putative"
5515,Tb927.8.1270,436850.0,560260.0,456390.0,589430.0,567140.0,568460.0,Nucleolar protein 54
5516,Tb927.2.1920,39055.0,40251.0,37702.0,53112.0,51156.0,53379.0,"expression site-associated gene 5 (ESAG5) protein, putative"
5517,Tb927.10.7050,148170.0,172530.0,157460.0,167800.0,163440.0,163380.0,Chromatin assembly factor 1 subunit B
5518,Tb927.11.4190,446510.0,505820.0,466830.0,586490.0,568150.0,573320.0,"Metallopeptidase family M24, putative"
5519,Tb927.11.1090,3476600.0,3852900.0,3602400.0,2113400.0,2106000.0,2085900.0,"calpain-like protein, putative"
5520,Tb927.11.14990,111700.0,128780.0,120480.0,137370.0,136320.0,135020.0,"hypothetical protein, conserved"
5521,Tb927.5.610,645960.0,728490.0,676270.0,709350.0,687270.0,704860.0,"acidic phosphatase, putative"
5522,Tb927.3.890,65272.0,72987.0,64567.0,76491.0,79166.0,79839.0,"hypothetical protein, conserved"
5523,Tb927.5.1490,314230.0,356820.0,338130.0,420720.0,411200.0,409780.0,Eukaryotic translation initiation factor 4 gamma 1
5524,Tb927.7.6910,1106600.0,1281600.0,1149700.0,1286100.0,1275000.0,1264300.0,"Phosphatidylinositol 4-phosphate 5-kinase, putative"
5525,Tb927.9.15400,568890.0,650300.0,615510.0,581610.0,584880.0,591900.0,"ankyrin-repeat protein, putative"
5526,Tb927.9.6920,531470.0,613510.0,569750.0,664220.0,637860.0,636860.0,"hypothetical protein, conserved"
5527,Tb927.2.3960,34065.0,40704.0,36122.0,41975.0,46121.0,41890.0,"chaperone protein DnaJ, putative"
5528,Tb927.11.2610,1828200.0,2043600.0,1899400.0,2124000.0,2102000.0,2058600.0,"hypothetical protein, conserved"
5529,Tb927.11.14750,272940.0,309410.0,292960.0,362570.0,361770.0,351160.0,"PSP1 C-terminal conserved region, putative"
5530,Tb927.7.2450,205690.0,228770.0,213200.0,221540.0,219510.0,220210.0,SUMO-interacting motif-containing protein
5531,Tb927.2.1720,37096.0,35690.0,35473.0,38566.0,39513.0,38428.0,"hypothetical protein, conserved"
5532,Tb927.10.15270,322940.0,368370.0,343390.0,400380.0,406990.0,401470.0,"metallo- peptidase, Clan MG, Family M24"
5533,Tb927.10.420,256120.0,291060.0,266580.0,284840.0,275380.0,286050.0,Exocyst complex component EXO99
5534,Tb927.9.4900,945610.0,1076600.0,987110.0,1017500.0,1021600.0,1034900.0,"condensin subunit 1, putative"
5535,Tb927.4.1570,74874.0,169870.0,85789.0,93673.0,95617.0,94383.0,"hypothetical protein, conserved"
5536,Tb927.8.4870,882800.0,1000600.0,916760.0,963490.0,962430.0,945420.0,Component of motile flagella 6
5537,Tb927.8.5800,5124.4,6512.6,4909.5,6371.9,6977.7,6852.6,"hypothetical protein, conserved"
5538,Tb927.2.2260,615340.0,704840.0,662380.0,705120.0,696530.0,707360.0,"phosphatidylinositol kinase related protein, putative"
5539,Tb927.8.3990,146740.0,162970.0,151650.0,152320.0,146620.0,147610.0,"hypothetical protein, conserved"
5540,Tb927.9.9190,148520.0,171850.0,160880.0,171820.0,174370.0,167040.0,"hypothetical protein, conserved"
5541,Tb927.11.14210,590130.0,662760.0,610150.0,485580.0,468430.0,488380.0,conserved protein
5542,Tb927.11.2750,640550.0,756300.0,672210.0,940550.0,896850.0,908300.0,Present in the outer mitochondrial membrane proteome 12
5543,Tb927.5.2610,41294.0,44126.0,42276.0,41172.0,40221.0,40071.0,"hypothetical protein, conserved"
5544,Tb927.10.3780,173630.0,197740.0,182190.0,227440.0,217960.0,229820.0,"hypothetical protein, conserved"
5545,Tb927.11.1550,122290.0,133250.0,130730.0,141630.0,136810.0,142000.0,"XRN 5-3 exonuclease N-terminus, putative"
5546,Tb927.10.7970,10943.0,12856.0,11450.0,13458.0,13231.0,12117.0,"Organic solute transporter Ostalpha, putative"
5547,Tb927.11.15760,460140.0,507980.0,470340.0,529720.0,549340.0,531690.0,GPI transamidase subunit Tta1
5548,Tb927.10.12130,543520.0,614660.0,559250.0,566190.0,552070.0,556960.0,"Ubiquitin family, putative"
5549,Tb927.10.4570,6688400.0,7525500.0,6941600.0,7919500.0,7896800.0,7848900.0,elongation factor 2
5550,Tb927.11.6930,37250.0,39463.0,36791.0,37989.0,38271.0,39531.0,"Sec20, putative"
5551,Tb927.5.1920,269190.0,302820.0,283430.0,360300.0,352570.0,350670.0,"hypothetical protein, conserved"
5552,Tb927.9.3650,257220.0,293470.0,263750.0,302490.0,291430.0,289420.0,Kinesin-13 1
5553,Tb927.8.3710,152440.0,178690.0,167880.0,195540.0,193250.0,197550.0,3-5 exonuclease
5554,Tb927.8.7760,73881.0,85357.0,73896.0,75141.0,73967.0,76591.0,"hypothetical protein, conserved"
5555,Tb927.11.6580,63459.0,72779.0,66450.0,76434.0,76268.0,77745.0,"hypothetical protein, conserved"
5556,Tb927.7.1420,663370.0,763400.0,703600.0,865020.0,855070.0,861110.0,"hypothetical protein, conserved"
5557,Tb927.3.2640,145960.0,167260.0,152310.0,151840.0,151210.0,159970.0,"hypothetical protein, conserved"
5558,Tb927.9.8330,28242.0,31816.0,32694.0,31716.0,28804.0,30758.0,hypothetical protein
5559,Tb927.7.3330,2986000.0,3440000.0,3090900.0,2691100.0,2558800.0,2568500.0,Flagellar attachment zone protein 10
5560,Tb927.11.10690,577960.0,643090.0,610680.0,693660.0,677050.0,679390.0,"hypothetical protein, conserved"
5561,Tb927.9.8050,159820.0,182630.0,174650.0,178140.0,169280.0,176570.0,"Protein of unknown function (DUF974), putative"
5562,Tb11.v5.0620,26364.0,28940.0,27290.0,27674.0,26139.0,27031.0,"COG4 transport protein, putative"
5563,Tb927.3.1150,141860.0,159080.0,149890.0,157660.0,161610.0,157540.0,"Conserved hypothetical ATP binding protein, putative"
5564,Tb927.3.900,134150.0,150670.0,145890.0,163430.0,170030.0,168080.0,"PUB domain containing protein, putative"
5565,Tb927.4.4340,218550.0,248660.0,235110.0,251790.0,247340.0,247660.0,"Domain of unknown function (DUF4498), putative"
5566,Tb927.11.710,54978.0,61212.0,58233.0,77528.0,79133.0,80278.0,"SCAMP family, putative"
5567,Tb927.11.10320,41511.0,48421.0,42482.0,42904.0,46191.0,45642.0,"TatD related DNase, putative"
5568,Tb927.4.4120,53432.0,64643.0,47722.0,54929.0,57314.0,54239.0,"Cleavage stimulating factor 64, putative"
5569,Tb927.2.4230,1500300.0,1751300.0,1545600.0,1725100.0,1671300.0,1679500.0,"NUP-1 protein, putative"
5570,Tb927.3.1550,185890.0,200170.0,190420.0,218530.0,218300.0,217870.0,"Rab3 GTPase-activating protein catalytic subunit, putative"
5571,Tb927.8.2350,13577.0,18001.0,15830.0,16859.0,17197.0,15519.0,"hypothetical protein, conserved"
5572,Tb927.11.1730,39669.0,46523.0,40356.0,48626.0,48260.0,49836.0,hypothetical protein
5573,Tb927.3.2340,114040.0,135870.0,120000.0,120160.0,117880.0,122560.0,Peroxisome biogenesis protein 2
5574,Tb927.5.420,102000.0,107110.0,101910.0,123790.0,125620.0,128710.0,"invariant surface glycoprotein, putative"
5575,Tb927.8.2000,453700.0,508470.0,468250.0,569130.0,551770.0,562680.0,"cyclophilin, putative"
5576,Tb927.11.8980,57049.0,67085.0,62953.0,63874.0,65072.0,65959.0,"Elongation factor G 2, mitochondrial, putative"
5577,Tb927.4.520,17722.0,18720.0,16978.0,16932.0,16461.0,20995.0,"hypothetical protein, conserved"
5578,Tb927.6.2790,805120.0,921470.0,820060.0,954270.0,908370.0,924360.0,L-threonine 3-dehydrogenase
5579,Tb927.10.850,292770.0,343120.0,323930.0,335540.0,327870.0,323330.0,"hook complex protein, conserved"
5580,Tb927.10.8560,124950.0,149400.0,138650.0,133220.0,140950.0,132020.0,"small GTPase, putative"
5581,Tb927.10.12320,36564.0,37145.0,36032.0,37814.0,38869.0,37443.0,hypothetical protein
5582,Tb927.6.4170,134010.0,149540.0,138080.0,163840.0,158910.0,161780.0,"hypothetical protein, conserved"
5583,Tb927.10.1260,77619.0,89602.0,79310.0,94808.0,94230.0,96265.0,"aspartyl-tRNA synthetase, putative"
5584,Tb927.7.7320,99996.0,117620.0,109650.0,117360.0,115890.0,111070.0,"hypothetical protein, conserved"
5585,Tb927.6.3240,64686.0,73451.0,66571.0,71678.0,69309.0,71346.0,"hypothetical protein, conserved"
5586,Tb927.11.4740,419300.0,491720.0,443360.0,493550.0,487960.0,483960.0,"paraflagellar rod component, putative"
5587,Tb927.10.1830,165460.0,182040.0,171640.0,200980.0,195330.0,190930.0,"syntaxin, putative"
5588,Tb927.10.640,57888.0,69179.0,61546.0,71473.0,72424.0,70626.0,"arginine N-methyltransferase, type II"
5589,Tb927.11.6620,77558.0,86708.0,78423.0,92588.0,88310.0,88537.0,Nucleolar protein 47
5590,Tb927.9.15230,42429.0,46542.0,44861.0,37705.0,41968.0,40872.0,"hypothetical protein, conserved"
5591,Tb927.9.8610,114340.0,127820.0,117750.0,105880.0,104520.0,102750.0,"Transcriptional repressor TCF25, putative"
5592,Tb927.8.2870,365840.0,400230.0,360050.0,394720.0,377320.0,385210.0,conserved protein
5593,Tb927.8.3950,651240.0,749300.0,678710.0,756260.0,729210.0,757840.0,"hypothetical protein, conserved"
